,trade_id,address,chain,symbol,target_position_value,entry_date_time,next_market_open,market_entry_date_time,market_entry_date,vwap,post_cumulative_share_count,realized_profit,prior_portfolio_value,current_position,prior_position_value,cash_used,share_count,prior_cumulative_share_count,adjusted_entry
4055,551,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,ZTO,170.59971728595448,2022-05-25 15:53:41,2022-05-25 13:30:00,2022-05-25 16:00:00,2022-05-25,24.607971,6.932701492778681,0.0,8529.985864297723,180.1160078459425,169.364122071163,-1.2355952147914877,0.050211178109381215,6.882490314669299,0.0
4063,552,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,ANET,0.0,2022-05-25 15:53:41,2022-05-25 13:30:00,2022-05-25 16:00:00,2022-05-25,100.102632,0.0,0.0,8529.985864297723,0.0,165.00471816203628,165.00471816203628,-1.6483554414636798,1.6483554414636798,0.0
4070,553,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,CGC,170.59971728595448,2022-05-25 15:53:41,2022-05-25 13:30:00,2022-05-25 16:00:00,2022-05-25,4.869041,35.03764237884924,0.0,8529.985864297723,81.50470385224862,152.37027641208365,-18.22944087387083,3.7439489365299714,31.293693442319267,0.0
4077,554,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,AES,170.59971728595448,2022-05-25 15:53:41,2022-05-25 13:30:00,2022-05-25 16:00:00,2022-05-25,21.227687,8.036660672731536,0.0,8529.985864297723,170.58002746730628,107.31704704691252,-63.28267023904196,2.9811382765838768,5.055522396147659,0.0
4084,555,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,SPOT,0.0,2022-05-25 15:53:41,2022-05-25 13:30:00,2022-05-25 16:00:00,2022-05-25,106.596043,1.1102230246251565e-16,0.0,8529.985864297723,0.0,100.63609711042892,100.63609711042892,-0.9440884884481962,0.9440884884481963,0.0
4091,556,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,FUBO,0.0,2022-05-25 15:53:41,2022-05-25 13:30:00,2022-05-25 16:00:00,2022-05-25,3.116504,0.0,0.0,8529.985864297723,0.0,59.991858824929324,59.991858824929324,-19.249729448423402,19.249729448423402,0.0
4098,557,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,EHTH,0.0,2022-05-25 15:53:41,2022-05-25 13:30:00,2022-05-25 16:00:00,2022-05-25,10.084702,0.0,0.0,8529.985864297723,0.0,37.21060733229623,37.21060733229623,-3.6898073272067164,3.6898073272067164,0.0
4106,559,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,MCD,-170.59971728595448,2022-05-25 15:53:41,2022-05-25 13:30:00,2022-05-25 16:00:00,2022-05-25,242.989849,-0.7020857784308285,0.0,8529.985864297723,-177.9474577836708,-176.88290949559072,-6.2831922096362405,0.025857838240955656,-0.7279436166717842,0.0
4113,560,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,CHKP,-170.59971728595448,2022-05-25 15:53:41,2022-05-25 13:30:00,2022-05-25 16:00:00,2022-05-25,122.427886,-1.3934710698668313,0.0,8529.985864297723,-176.5612345606952,-166.30578591062329,4.293931375331198,-0.0350731480843441,-1.3583979217824873,0.0
4120,561,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,ABEV,-170.59971728595448,2022-05-25 15:53:41,2022-05-25 13:30:00,2022-05-25 16:00:00,2022-05-25,2.850789,-59.84298286753404,15.707705829036064,8529.985864297723,-170.59971728595448,-186.44124673957378,-15.841529453619302,5.556893005276541,-65.39987587281058,0.0
4127,562,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,AOS,-170.59971728595448,2022-05-25 15:53:41,2022-05-25 13:30:00,2022-05-25 16:00:00,2022-05-25,58.230303,-2.9297411913854283,0.0,8529.985864297723,-166.3914487576132,-197.6213268172047,-27.02160953125022,0.4640472080533433,-3.3937883994387716,0.0
4134,563,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,K,-170.59971728595448,2022-05-25 15:53:41,2022-05-25 13:30:00,2022-05-25 16:00:00,2022-05-25,70.399949,-2.423293194231639,0.0,8529.985864297723,-177.10765290605312,-231.73518095185352,-61.13546366589904,0.8684021016250882,-3.291695295856727,0.0
4141,564,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,GD,-170.59971728595448,2022-05-25 15:53:41,2022-05-25 13:30:00,2022-05-25 16:00:00,2022-05-25,218.523098,-0.7806942096617836,0.0,8529.985864297723,-171.84212810370602,-250.20277463341455,-79.60305734746007,0.3642775435458089,-1.1449717532075925,0.0
4148,565,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,NOC,-170.59971728595448,2022-05-25 15:53:41,2022-05-25 13:30:00,2022-05-25 16:00:00,2022-05-25,472.076146,-0.36138177862084675,0.0,8529.985864297723,-171.84826422745616,-265.55793958864115,-94.95822230268666,0.20115022355458448,-0.5625320021754312,0.0
4155,566,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,GCI,-170.59971728595448,2022-05-25 15:53:41,2022-05-25 13:30:00,2022-05-25 16:00:00,2022-05-25,3.675753,-46.41218201711446,0.0,8529.985864297723,-116.26251595287172,-260.04245335836805,-89.44273607241357,24.33317365786373,-70.74535567497819,0.0
4162,567,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,KR,-170.59971728595448,2022-05-25 15:53:41,2022-05-25 13:30:00,2022-05-25 16:00:00,2022-05-25,51.334726,-3.323280955779416,13.183266124562467,8529.985864297723,-170.59971728595448,-334.875958919437,-164.2762416334825,3.2000997070381265,-6.523380662817543,0.0
4169,568,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,XLY,-1705.9971728595447,2022-05-25 15:53:41,2022-05-25 13:30:00,2022-05-25 16:00:00,2022-05-25,140.763094,-12.119633949361363,2.805961891223848,8529.985864297723,-1705.9971728595447,-1234.5735115905477,471.42366126899697,-3.349057255511853,-8.77057669384951,0.0
4176,569,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,SPY,-1705.9971728595447,2022-05-25 15:53:41,2022-05-25 13:30:00,2022-05-25 16:00:00,2022-05-25,394.230161,-4.327414139324425,82.70436197412263,8529.985864297723,-1705.997172859545,-1310.251144244382,395.7460286151627,-1.0038451335415777,-3.3235690057828475,0.0
4181,570,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,IYY,-1705.9971728595447,2022-05-25 15:53:41,2022-05-25 13:30:00,2022-05-25 16:00:00,2022-05-25,96.44,-17.689725973242894,79.24997236012824,8529.985864297723,-1705.9971728595447,-1314.058419323567,391.93875353597764,-4.06406836930711,-13.625657603935784,0.0
4187,571,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,IWM,-1705.9971728595447,2022-05-25 15:53:41,2022-05-25 13:30:00,2022-05-25 16:00:00,2022-05-25,177.204503,-9.627278900805049,77.08567029514046,8529.985864297723,-1705.9971728595447,-1328.62152313758,377.3756497219647,-2.1296053053570807,-7.497673595447967,0.0
4195,572,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,QQQ,-4264.992932148862,2022-05-25 15:53:41,2022-05-25 13:30:00,2022-05-25 16:00:00,2022-05-25,288.389485,-14.789002907470298,82.69173368292817,8529.985864297723,-4264.992932148862,-4264.285579811762,0.7073523371000192,-0.002452767433944477,-14.786550140036354,0.0
4205,573,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,SHOP,257.2608425618046,2022-05-26 17:38:26,2022-05-26 13:30:00,2022-05-26 18:00:00,2022-05-26,35.386307,7.270067559234272,-13.492154879804952,8575.361418726821,257.2608425618046,0.0,-257.2608425618046,0.7270067559234272,0.0,353.86307
4212,574,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,MELI,257.2608425618046,2022-05-26 17:38:26,2022-05-26 13:30:00,2022-05-26 18:00:00,2022-05-26,784.420065,0.32796310808521273,0.0,8575.361418726821,217.0765615872868,0.0,-257.2608425618046,0.32796310808521273,0.0,0.0
4219,575,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,AMZN,257.2608425618046,2022-05-26 17:41:02,2022-05-26 13:30:00,2022-05-26 18:00:00,2022-05-26,111.84106405,2.3002360067568097,3.0511180330826857,8575.361418726821,257.2608425618046,272.9122852460022,15.651442684197605,-0.006997180694382711,0.12200898103222321,2236.821281
4226,576,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,GTLB,257.2608425618046,2022-05-26 17:44:28,2022-05-26 13:30:00,2022-05-26 18:00:00,2022-05-26,40.102026,6.415158240678529,110.26625458281289,8575.361418726821,257.2608425618046,0.0,-257.2608425618046,6.415158240678529,0.0,0.0
4229,577,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,DIG,-335.73242419369586,2022-06-06 14:06:33,2022-06-06 13:30:00,2022-06-06 15:00:00,2022-06-06,46.386667,-7.237692335034458,90.0308636501136,8393.310604842396,-335.73242419369586,0.0,335.73242419369586,-7.237692335034458,0.0,0.0
4231,578,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,ARKF,253.95232795250791,2022-06-07 13:27:23,2022-06-07 13:30:00,2022-06-07 14:00:00,2022-06-07,18.392897,13.807086939730478,0.0,8465.07759841693,228.55641446787095,366.78048782214614,112.82815986963823,-6.134333262978541,19.94142020270902,0.0
4238,579,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,TAN,84.6507759841693,2022-06-07 13:27:23,2022-06-07 13:30:00,2022-06-07 14:00:00,2022-06-07,76.369174,1.1084416859630992,0.0,8465.07759841693,80.73000048634736,244.76501217171307,160.11423618754378,-2.096582008174447,3.2050236941375463,0.0
4246,582,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,PFE,-81.6048878152209,2022-06-10 20:44:33,2022-06-10 13:30:00,2022-06-13 13:00:00,2022-06-13,48.739619,-1.6743029488027166,-5.811555764382692,8160.488781522091,-81.6048878152209,0.0,81.6048878152209,-1.6743029488027166,0.0,0.0
4253,583,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,MRNA,-81.6048878152209,2022-06-10 20:44:33,2022-06-10 13:30:00,2022-06-13 13:00:00,2022-06-13,120.789788,-0.6755942631112235,-21.816627741519188,8160.488781522091,-81.6048878152209,0.0,81.6048878152209,-0.6755942631112235,0.0,0.0
4260,584,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,RMD,-81.6048878152209,2022-06-10 20:44:33,2022-06-10 13:30:00,2022-06-13 13:00:00,2022-06-13,203.624242,-0.400762144102768,0.0,8160.488781522091,-87.8555288891452,0.0,81.6048878152209,-0.400762144102768,0.0,0.0
4267,585,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,ELAN,-81.6048878152209,2022-06-10 20:44:33,2022-06-10 13:30:00,2022-06-13 13:00:00,2022-06-13,21.56411,-3.784291946907195,4.299284885085954,8160.488781522091,-81.6048878152209,0.0,81.6048878152209,-3.784291946907195,0.0,0.0
4274,586,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,INCY,244.81466344566272,2022-06-10 20:44:33,2022-06-10 13:30:00,2022-06-13 13:00:00,2022-06-13,68.869135,3.554780576896497,0.0,8160.488781522091,287.21992177512664,0.0,-244.81466344566272,3.554780576896497,0.0,0.0
4281,587,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,CRC,163.2097756304418,2022-06-10 20:44:33,2022-06-10 13:30:00,2022-06-13 13:00:00,2022-06-13,45.155632,3.6143835973869622,-25.26814850056505,8160.488781522091,163.2097756304418,0.0,-163.2097756304418,3.6143835973869622,0.0,0.0
4301,588,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,BTCUSD,789.3613064801266,2022-06-13 20:06:34,2022-06-13 13:30:00,2022-06-14 13:00:00,2022-06-14,22263.252164,0.03545579507725898,-25.549390905278887,7893.613064801265,729.0443312723427,642.1901267116295,-147.17117976849704,0.006610497814262507,0.028845297262996474,0.0
4325,589,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,ETHUSD,631.4890451841012,2022-06-13 20:06:34,2022-06-13 13:30:00,2022-06-14 13:00:00,2022-06-14,1210.249945,0.5217839899873751,0.0,7893.613064801265,560.7910682548359,529.2337668598606,-102.25527832424063,0.0844910414965899,0.43729294849078515,0.0
4341,590,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,EWZ,394.8794611715116,2022-06-15 17:56:03,2022-06-15 13:30:00,2022-06-15 18:00:00,2022-06-15,29.293369,13.480165465826468,0.0,7897.589223430232,350.9789702634221,489.5091424373694,94.62968126585781,-3.2304130421413055,16.710578507967774,0.0
4348,591,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,SLV,473.8553534058139,2022-06-15 17:56:03,2022-06-15 13:30:00,2022-06-15 18:00:00,2022-06-15,19.995073,23.698605821834903,-57.19080269117802,7897.589223430232,473.8553534058139,387.04625446549517,-86.80909894031873,4.341524481571971,19.35708134026293,0.0
4356,592,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,SILJ,315.9035689372093,2022-06-15 17:56:03,2022-06-15 13:30:00,2022-06-15 18:00:00,2022-06-15,10.554521,29.930640048677652,0.0,7897.589223430232,266.78403638564384,256.61462521206846,-59.288943725140825,5.617397864397715,24.31324218427994,0.0
4363,593,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,GDXJ,236.92767670290695,2022-06-15 17:56:03,2022-06-15 13:30:00,2022-06-15 18:00:00,2022-06-15,36.542885,6.483551495808472,0.0,7897.589223430232,197.86017485256409,151.03317236971787,-85.89450433318908,2.350512400243962,4.133039095564509,0.0
4370,594,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,GDX,236.92767670290695,2022-06-15 17:56:03,2022-06-15 13:30:00,2022-06-15 18:00:00,2022-06-15,29.996928,7.898398019387416,0.0,7897.589223430232,209.78344179123064,172.58992670816497,-64.33774999474198,2.1448112951680245,5.753586724219392,0.0
4377,595,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,GOLD,197.4397305857558,2022-06-15 17:56:03,2022-06-15 13:30:00,2022-06-15 18:00:00,2022-06-15,19.340517,10.208606656469204,0.0,7897.589223430232,172.0700363427778,167.45608336170463,-29.983647224051168,1.5503022604851344,8.65830439598407,0.0
4384,596,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,NEM,197.4397305857558,2022-06-15 17:56:03,2022-06-15 13:30:00,2022-06-15 18:00:00,2022-06-15,62.047101,3.182094367080193,0.0,7897.589223430232,185.8464220886444,167.972986915587,-29.466743670168796,0.47490927368498326,2.7071850933952097,0.0
4391,597,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,GLD,789.7589223430232,2022-06-15 17:56:03,2022-06-15 13:30:00,2022-06-15 18:00:00,2022-06-15,170.60588,4.62914245595183,0.0,7897.589223430232,746.6961070768359,0.0,-789.7589223430232,4.62914245595183,0.0,0.0
4396,598,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,HEDJ,-789.7589223430232,2022-06-15 17:56:03,2022-06-15 13:30:00,2022-06-15 18:00:00,2022-06-15,68.975526,-11.449842692653379,14.490073623462955,7897.589223430232,-789.7589223430232,0.0,789.7589223430232,-11.449842692653379,0.0,0.0
4400,599,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,EMXC,-394.8794611715116,2022-06-15 17:56:03,2022-06-15 13:30:00,2022-06-15 18:00:00,2022-06-15,49.636667,-7.955398398758554,26.115305654580713,7897.589223430232,-394.8794611715116,0.0,394.8794611715116,-7.955398398758554,0.0,0.0
4407,600,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,FATE,236.92767670290695,2022-06-15 19:37:19,2022-06-15 13:30:00,2022-06-15 19:00:00,2022-06-15,19.396573,12.214924600490352,0.0,7897.589223430232,354.39775154110066,0.0,-236.92767670290695,12.214924600490352,0.0,0.0
4422,601,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,BTCUSD,755.9281038083757,2022-06-20 19:49:25,2022-06-21 13:30:00,2022-06-21 14:00:00,2022-06-21,21542.653716,0.03508983218938057,0.0,7559.281038083756,698.5456573667915,763.8119155748477,7.883811766472036,-0.0003659628878784153,0.03545579507725898,0.0
4432,602,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,DIG,-188.98202595209392,2022-06-20 19:49:25,2022-06-21 13:30:00,2022-06-21 14:00:00,2022-06-21,33.9475,-5.56689081529108,20.861923330303316,7559.281038083756,-188.98202595209392,-245.70156054358225,-56.719534591488326,1.670801519743378,-7.237692335034458,0.0
4434,603,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,HEDJ,-755.9281038083757,2022-06-20 19:49:25,2022-06-21 13:30:00,2022-06-21 14:00:00,2022-06-21,67.71,-11.164201798971728,27.7929901092932,7559.281038083756,-755.9281038083757,-775.2688487195602,-19.340744911184515,0.2856408936816499,-11.449842692653379,0.0
4439,604,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,SPY,-1133.8921557125634,2022-06-20 19:49:25,2022-06-21 13:30:00,2022-06-21 14:00:00,2022-06-21,375.118433,-3.0227577638461813,-21.218051644063753,7559.281038083756,-1133.8921557125634,-1623.2928108854219,-489.4006551728585,1.3046563754782439,-4.327414139324425,0.0
4447,605,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,IYY,-1511.8562076167514,2022-06-20 19:49:25,2022-06-21 13:30:00,2022-06-21 14:00:00,2022-06-21,91.96,-16.440367633935967,-32.22312056251462,7559.281038083756,-1511.8562076167514,-1626.7472004994163,-114.89099288266493,1.2493583393069263,-17.689725973242894,0.0
4453,606,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,IWM,-1511.8562076167514,2022-06-20 19:49:25,2022-06-21 13:30:00,2022-06-21 14:00:00,2022-06-21,169.197498,-8.93545250661302,-31.854602251595143,7559.281038083756,-1511.8562076167514,-1628.9115025644044,-117.05529494765301,0.6918263941920288,-9.627278900805049,0.0
4461,607,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,XLY,-1511.8562076167514,2022-06-20 19:49:25,2022-06-21 13:30:00,2022-06-21 14:00:00,2022-06-21,140.531572,-10.75812492595437,-21.565801775317635,7559.281038083756,-1511.8562076167514,-1703.191210968321,-191.33500335156964,1.3615090234069938,-12.119633949361363,0.0
4468,608,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,QQQ,-3401.6764671376905,2022-06-20 19:49:25,2022-06-21 13:30:00,2022-06-21 14:00:00,2022-06-21,282.798051,-12.028641835080013,0.0,7559.281038083756,-3504.36649809264,-4182.301198465933,-780.6247313282429,2.7603610723902863,-14.789002907470298,0.0
4476,609,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,URA,481.73128900832904,2022-06-24 13:59:27,2022-06-24 13:30:00,2022-06-24 15:00:00,2022-06-24,19.272307,24.99603648947316,-35.99531738233744,8028.854816805484,481.73128900832904,380.59027432381,-101.14101468451906,5.247997278401546,19.748039211071614,0.0
4483,610,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,SLB,240.86564450416452,2022-06-24 13:59:27,2022-06-24 13:30:00,2022-06-24 15:00:00,2022-06-24,36.24628,6.64525144384926,0.0,8028.854816805484,217.03512823713106,199.20332970528185,-41.662314798882676,1.149423190431754,5.495828253417505,0.0
4489,611,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,DIG,-200.7213704201371,2022-06-24 13:59:27,2022-06-24 13:30:00,2022-06-24 15:00:00,2022-06-24,30.2,-6.6464029940442755,14.950631579698994,8028.854816805484,-200.7213704201371,-168.1201026217906,32.6012677983465,-1.0795121787531954,-5.56689081529108,0.0
4493,613,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,MOS,200.7213704201371,2022-06-24 13:59:27,2022-06-24 13:30:00,2022-06-24 15:00:00,2022-06-24,47.60174,4.216681373835013,0.0,8028.854816805484,188.84565236603487,0.0,-200.7213704201371,4.216681373835013,0.0,0.0
4498,614,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,DIG,0.0,2022-07-04 21:11:33,2022-07-05 13:30:00,2022-07-05 14:00:00,2022-07-05,27.950568,0.0,0.0,7829.510390447096,0.0,-185.77073884043813,-185.77073884043813,6.6464029940442755,-6.6464029940442755,0.0
4510,615,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,COMM,234.88531171341288,2022-07-05 19:21:13,2022-07-05 13:30:00,2022-07-05 19:00:00,2022-07-05,6.290597,37.339112919395866,0.0,7829.510390447096,228.84283508700582,0.0,-234.88531171341288,37.339112919395866,0.0,0.0
4511,616,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,LITE,274.2369862957596,2022-07-05 20:23:44,2022-07-05 13:30:00,2022-07-06 13:00:00,2022-07-06,76.267273,3.595736093720823,0.0,7835.342465593131,281.67333889839193,222.87984963540316,-51.357136660356446,0.6733836761195912,2.922352417601232,0.0
4518,617,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,DLTR,235.06027396779393,2022-07-05 20:23:44,2022-07-05 13:30:00,2022-07-06 13:00:00,2022-07-06,165.731995,1.418315600242391,0.0,7835.342465593131,237.82862320033624,229.34091150549537,-5.719362462298562,0.034509706241685936,1.383805894000705,0.0
4525,618,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,IIVI,156.70684931186264,2022-07-05 20:23:44,2022-07-05 13:30:00,2022-07-06 13:00:00,2022-07-06,48.265101,3.246794185966018,0.0,7835.342465593131,155.2732630537854,108.26357471998055,-48.44327459188209,1.0036915615670645,2.2431026243989534,0.0
4532,619,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,CRC,0.0,2022-07-05 20:23:44,2022-07-05 13:30:00,2022-07-06 13:00:00,2022-07-06,38.164634,0.0,0.0,7835.342465593131,0.0,137.94162712987676,137.94162712987676,-3.6143835973869622,3.6143835973869622,0.0
4539,620,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,CIEN,156.70684931186264,2022-07-05 20:23:44,2022-07-05 13:30:00,2022-07-06 13:00:00,2022-07-06,45.617153,3.435261497179858,0.0,7835.342465593131,163.13770349298278,106.71425375307136,-49.99259555879128,1.0959166074829632,2.3393448896968945,0.0
4546,621,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,CVNA,0.0,2022-07-05 20:23:44,2022-07-05 13:30:00,2022-07-06 13:00:00,2022-07-06,26.908732,0.0,0.0,7835.342465593131,0.0,53.47126294007235,53.47126294007235,-1.9871342484689487,1.9871342484689487,0.0
4553,622,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,ELAN,-78.35342465593132,2022-07-05 20:23:44,2022-07-05 13:30:00,2022-07-06 13:00:00,2022-07-06,20.428023,-3.8355852965277806,0.0,7835.342465593131,-77.66840829989795,-77.30560293013495,1.0478217257963678,-0.05129334962058579,-3.784291946907195,0.0
4560,623,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,PFE,-156.70684931186264,2022-07-05 20:23:44,2022-07-05 13:30:00,2022-07-06 13:00:00,2022-07-06,52.210649,-3.001434617521469,0.0,7835.342465593131,-157.8970381950946,-87.4164435796036,69.29040573225905,-1.3271316687187522,-1.6743029488027166,0.0
4567,624,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,MRNA,-156.70684931186264,2022-07-05 20:23:44,2022-07-05 13:30:00,2022-07-06 13:00:00,2022-07-06,153.082288,-1.0236772088999784,0.0,7835.342465593131,-178.75989568920141,-103.42151555674009,53.28533375512255,-0.3480829457887548,-0.6755942631112235,0.0
4574,625,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,ABEV,-156.70684931186264,2022-07-05 20:23:44,2022-07-05 13:30:00,2022-07-06 13:00:00,2022-07-06,2.588307,-60.54415079504195,0.0,7835.342465593131,-150.38864336734446,-154.89201145691842,1.8148378549442157,-0.7011679275079099,-59.84298286753404,0.0
4581,626,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,KR,-156.70684931186264,2022-07-05 20:23:44,2022-07-05 13:30:00,2022-07-06 13:00:00,2022-07-06,47.367783,-3.3083002704995215,0.0,7835.342465593131,-158.33894631750925,-157.416451161392,-0.7096018495293492,0.014980685279894759,-3.323280955779416,0.0
4588,627,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,EMXC,-391.7671232796566,2022-07-05 20:23:44,2022-07-05 13:30:00,2022-07-06 13:00:00,2022-07-06,46.353952,-8.451644495806022,0.8140285912580665,7835.342465593131,-391.7671232796566,-368.7641555169309,23.00296776272569,-0.49624609704746836,-7.955398398758554,0.0
4595,628,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,HEDJ,-783.5342465593131,2022-07-05 20:23:44,2022-07-05 13:30:00,2022-07-06 13:00:00,2022-07-06,65.220526,-12.013614342198238,-0.0,7835.342465593131,-783.5342465593131,-728.1351136990825,55.39913286023068,-0.8494125432265093,-11.164201798971728,0.0
4599,629,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,SPY,-1175.3013698389695,2022-07-05 20:23:44,2022-07-05 13:30:00,2022-07-06 13:00:00,2022-07-06,382.137868,-3.0755951405448503,0.0,7835.342465593131,-1184.6024739415802,-1155.1102073566274,20.19116248234218,-0.05283737669866881,-3.0227577638461813,0.0
4607,630,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,IYY,-1567.0684931186263,2022-07-05 20:23:44,2022-07-05 13:30:00,2022-07-06 13:00:00,2022-07-06,93.92,-16.685141536612292,0.0,7835.342465593131,-1567.0684931186263,-1544.079328179266,22.989164939360307,-0.24477390267632354,-16.440367633935967,0.0
4609,631,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,IWM,-1958.8356163982828,2022-07-05 20:23:44,2022-07-05 13:30:00,2022-07-06 13:00:00,2022-07-06,172.762466,-11.338317064762684,0.0,7835.342465593131,-1952.5496874325297,-1543.7108098683466,415.1248065299362,-2.4028645581496635,-8.93545250661302,0.0
4617,632,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,XLY,-1567.0684931186263,2022-07-05 20:23:44,2022-07-05 13:30:00,2022-07-06 13:00:00,2022-07-06,142.536178,-10.994180671230193,0.0,7835.342465593131,-1581.6304063536581,-1533.422009392069,33.646483726557335,-0.23605574527582276,-10.75812492595437,0.0
4626,633,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,FXI,548.4739725915192,2022-07-06 14:58:46,2022-07-06 13:30:00,2022-07-06 15:00:00,2022-07-06,33.107497,16.566458424553183,0.0,7835.342465593131,530.7926412143688,522.0098490762767,-26.464123515242477,0.799339301163192,15.767119123389989,0.0
